pmid,doi,pmcid,title,authors_first,authors_last,journal,journal_iso,year,month,volume,issue,pages,citation_count,influential_citations,source_api,is_preprint,is_retracted,themes,theme_primary,relevance_score,priority_tier,notes
33414999,,PMC7783757,Potential predictive value of serum targeted metabolites and concurrently mutated genes for EGFR-TKI therapeutic efficacy in lung adenocarcinoma patients with EGFR sensitizing mutations.,Han,Shi,American journal of cancer research,Am J Cancer Res,2020,0,10,12,4266-4286,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33441438,10.4049/jimmunol.2001022,PMC7851741,"Moderate Exercise Inhibits Age-Related Inflammation, Liver Steatosis, Senescence, and Tumorigenesis.",Bianchi,Wilson,"Journal of immunology (Baltimore, Md. : 1950)",J Immunol,2021,2,206,4,904-916,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33471027,10.1001/jamacardio.2020.7073,PMC7818181,"Association of Lipid, Inflammatory, and Metabolic Biomarkers With Age at Onset for Incident Coronary Heart Disease in Women.",Dugani,Mora,JAMA cardiology,JAMA Cardiol,2021,4,6,4,437-447,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33478834,10.1016/j.jtcvs.2020.10.158,,Pathologic concordance of resected metastatic nonseminomatous germ cell tumors in the chest.,Donahoe,de Perrot,The Journal of thoracic and cardiovascular surgery,J Thorac Cardiovasc Surg,2021,3,161,3,856-868.e1,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33488101,10.2147/OTT.S269300,PMC7816046,Neutral Desorption Extractive Electrospray Ionization Mass Spectrometry Analysis Sputum for Non-Invasive Lung Adenocarcinoma Detection.,Zheng,Xu,OncoTargets and therapy,Onco Targets Ther,2021,0,14,,469-479,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33509612,10.1016/j.ejso.2021.01.013,,Pattern of recurrence after interval cytoreductive surgery and HIPEC following neoadjuvant chemotherapy in primary advanced stage IIIC/IVA epithelial ovarian cancer.,Sinukumar,Bhatt,European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,Eur J Surg Oncol,2021,6,47,6,1427-1433,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33521749,10.1016/j.medj.2021.01.001,PMC7836424,"Cell-free DNA tissues of origin by methylation profiling reveals significant cell, tissue, and organ-specific injury related to COVID-19 severity.",Cheng,De Vlaminck,"Med (New York, N.Y.)",Med,2021,4,2,4,411-422.e5,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33547364,10.1038/s42003-021-01690-5,PMC7864980,Development of a robust protocol for the characterization of the pulmonary microbiota.,Dumont-Leblond,Duchaine,Communications biology,Commun Biol,2021,2,4,1,164,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33634751,10.1080/15548627.2020.1797280,PMC7996087,Guidelines for the use and interpretation of assays for monitoring autophagy (4th edition)1.,Klionsky,Tong,Autophagy,Autophagy,2021,1,17,1,1-382,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33752803,10.7554/eLife.64356,PMC7997656,"Applications of genetic-epigenetic tissue mapping for plasma DNA in prenatal testing, transplantation and oncology.",Gai,Lo,eLife,Elife,2021,3,10,,,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33881857,10.1021/acs.jmedchem.0c02058,,Saturated Oxo Fatty Acids (SOFAs): A Previously Unrecognized Class of Endogenous Bioactive Lipids Exhibiting a Cell Growth Inhibitory Activity.,Batsika,Kokotos,Journal of medicinal chemistry,J Med Chem,2021,5,64,9,5654-5666,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34035881,10.1002/jev2.12093,PMC8138533,Urinary extracellular vesicles: A position paper by the Urine Task Force of the International Society for Extracellular Vesicles.,Erdbrügger,Martens-Uzunova,Journal of extracellular vesicles,J Extracell Vesicles,2021,5,10,7,e12093,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34049768,10.1016/j.ejso.2021.04.023,,Metastases in locally advanced rectal cancer undergoing curatively intended treatment.,Mariathasan,Larsen,European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,Eur J Surg Oncol,2021,9,47,9,2377-2383,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34061433,10.1002/mnfr.202100096,,Propionate and Butyrate Produced by Gut Microbiota after Probiotic Supplementation Attenuate Lung Metastasis of Melanoma Cells in Mice.,Chen,Zeng,Molecular nutrition & food research,Mol Nutr Food Res,2021,8,65,15,e2100096,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34197832,10.1053/j.gastro.2021.06.064,PMC8527923,Immunogenomics of Colorectal Cancer Response to Checkpoint Blockade: Analysis of the KEYNOTE 177 Trial and Validation Cohorts.,Bortolomeazzi,Ciccarelli,Gastroenterology,Gastroenterology,2021,10,161,4,1179-1193,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34282923,10.2217/nnm-2021-0179,,"Zn-based physiometacomposite nanoparticles: distribution, tolerance, imaging, and antiviral and anticancer activity.",DeLong,Mathew,"Nanomedicine (London, England)",Nanomedicine (Lond),2021,9,16,21,1857-1872,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34366424,10.1097/PAS.0000000000001788,PMC8516688,Spread Through Air Spaces (STAS) in Non-Small Cell Lung Carcinoma: Evidence Supportive of an In Vivo Phenomenon.,Gross,Adusumilli,The American journal of surgical pathology,Am J Surg Pathol,2021,11,45,11,1509-1515,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34488552,10.1142/S0192415X21500786,,Analysis of Gut Microbiota Composition in Lung Adenocarcinoma Patients with TCM Qi-Yin Deficiency.,Chen,Chai,The American journal of Chinese medicine,Am J Chin Med,2021,0,49,7,1667-1682,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34550685,10.1021/acsami.1c11563,,Injectable Micelle-Incorporated Hydrogels for the Localized Chemo-Immunotherapy of Breast Tumors.,Qin,Fang,ACS applied materials & interfaces,ACS Appl Mater Interfaces,2021,10,13,39,46270-46281,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34562469,10.1016/j.bcp.2021.114785,,Breakdown of chemo-immune resistance by a TDO2-targeted Pt(IV) prodrug via attenuating endogenous Kyn-AhR-AQP4 metabolic circuity and TLS-promoted genomic instability.,Chen,Gou,Biochemical pharmacology,Biochem Pharmacol,2021,11,193,,114785,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34650005,10.1136/thoraxjnl-2020-216639,PMC9008068,Metabolomic differences in lung function metrics: evidence from two cohorts.,Kelly,Lasky-Su,Thorax,Thorax,2022,9,77,9,919-928,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34740873,10.1016/j.trsl.2021.10.007,PMC8562047,"Syrian hamsters as a model of lung injury with SARS-CoV-2 infection: Pathologic, physiologic, and detailed molecular profiling.",Bednash,Robinson,Translational research : the journal of laboratory and clinical medicine,Transl Res,2022,2,240,,1-16,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
34742645,10.1016/j.healun.2021.08.008,,Gut microbes enlarged the protective effect of transplanted regulatory B cells on rejection of cardiac allografts.,Li,Ma,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,J Heart Lung Transplant,2021,12,40,12,1502-1516,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35011564,10.3390/cells11010004,PMC8750478,Adipose-Specific PPARα Knockout Mice Have Increased Lipogenesis by PASK-SREBP1 Signaling and a Polarity Shift to Inflammatory Macrophages in White Adipose Tissue.,Hinds,Stec,Cells,Cells,2021,12,11,1,,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35044810,10.1200/JCO.21.01506,PMC9015203,CALGB 40603 (Alliance): Long-Term Outcomes and Genomic Correlates of Response and Survival After Neoadjuvant Chemotherapy With or Without Carboplatin and Bevacizumab in Triple-Negative Breast Cancer.,Shepherd,Sikov,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J Clin Oncol,2022,4,40,12,1323-1334,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35050739,10.1200/PO.19.00330,PMC10860959,CES2 Expression in Pancreatic Adenocarcinoma Is Predictive of Response to Irinotecan and Is Associated With Type 2 Diabetes.,Capello,Hanash,JCO precision oncology,JCO Precis Oncol,2020,11,4,,426-436,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35060322,10.1002/cyto.a.24535,,TITAN: An end-to-end data analysis environment for the Hyperion™ imaging system.,Thirumal,Mousavi,Cytometry. Part A : the journal of the International Society for Analytical Cytology,Cytometry A,2022,5,101,5,423-433,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35072377,10.1097/PPO.0000000000000572,PMC8849520,Measurable Residual Disease Assessment as a Surrogate Marker in New Drug Development in Acute Myeloid Leukemia.,Gui,Hourigan,"Cancer journal (Sudbury, Mass.)",Cancer J,0,0,28,1,73-77,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35143092,10.1111/cas.15273,PMC8990870,Pathologic method for extracting good prognosis group in triple-negative breast cancer after neoadjuvant chemotherapy.,Eguchi,Ishii,Cancer science,Cancer Sci,2022,4,113,4,1507-1518,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35143212,10.1021/acs.jproteome.1c00863,,Longitudinal Plasma Proteomics Analysis Reveals Novel Candidate Biomarkers in Acute COVID-19.,Mohammed,,Journal of proteome research,J Proteome Res,2022,4,21,4,975-992,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35150740,10.1016/j.jbc.2022.101707,PMC8902613,Inhibition of the Na+/K+-ATPase by cardiac glycosides suppresses expression of the IDO1 immune checkpoint in cancer cells by reducing STAT1 activation.,Shandell,Lagos,The Journal of biological chemistry,J Biol Chem,2022,3,298,3,101707,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35187162,10.1155/2022/2381018,PMC8853784,T Lymphocyte Infiltration in Association with IDO1 Expression in Resected Lung Adenocarcinoma and Normal Adjacent Lung Tissues.,Zhao,Liu,BioMed research international,Biomed Res Int,2022,0,2022,,2381018,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35241495,10.1136/jitc-2021-004371,PMC8896046,Spontaneous tumor regression following COVID-19 vaccination.,Sousa,Ferrarotto,Journal for immunotherapy of cancer,J Immunother Cancer,2022,3,10,3,,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35242741,10.3389/fchem.2022.836795,PMC8886246,"Mechanochemical Preparation, Characterization and Biological Activity of Stable CuS Nanosuspension Capped by Bovine Serum Albumin.",Stahorský,Baláž,Frontiers in chemistry,Front Chem,2022,0,10,,836795,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35344338,10.1021/acsnano.1c11562,,Trauma-Responsive Scaffold Synchronizing Oncolysis Immunization and Inflammation Alleviation for Post-Operative Suppression of Cancer Metastasis.,Li,Li,ACS nano,ACS Nano,2022,4,16,4,6064-6079,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35367992,10.1159/000522338,PMC9485986,Lipidomic Profiling of Bronchoalveolar Lavage Fluid Extracellular Vesicles Indicates Their Involvement in Lipopolysaccharide-Induced Acute Lung Injury.,Nirujogi,Karpurapu,Journal of innate immunity,J Innate Immun,2022,0,14,5,555-568,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35438481,10.1021/jacs.2c00014,,Gene-Guided Discovery and Ribosomal Biosynthesis of Moroidin Peptides.,Kersten,Weng,Journal of the American Chemical Society,J Am Chem Soc,2022,5,144,17,7686-7692,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35635736,10.1002/path.5972,,Recent Advances in Pathology: the 2022 Annual Review Issue of The Journal of Pathology.,Herrington,Coates,The Journal of pathology,J Pathol,2022,7,257,4,379-382,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35652642,10.1128/spectrum.01693-21,PMC9241886,Mouse Subcutaneous BCG Vaccination and Mycobacterium tuberculosis Infection Alter the Lung and Gut Microbiota.,Silva,Izzo,Microbiology spectrum,Microbiol Spectr,2022,6,10,3,e0169321,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35699209,10.1093/aje/kwac106,PMC10144665,Sources of Variability in Serum Lipidomic Measurements and Implications for Epidemiologic Studies.,Naudin,Stolzenberg-Solomon,American journal of epidemiology,Am J Epidemiol,2022,10,191,11,1926-1935,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35817140,10.1016/j.humpath.2022.06.026,,Pathologic findings and clinical outcomes in patients who required neoadjuvant chemotherapy before orchiectomy for testicular germ cell tumors.,Stump,Gordetsky,Human pathology,Hum Pathol,2022,10,128,,48-55,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35819731,10.1007/s11306-022-01904-9,PMC9273921,Leveraging metabolic modeling to identify functional metabolic alterations associated with COVID-19 disease severity.,Dillard,Papin,Metabolomics : Official journal of the Metabolomic Society,Metabolomics,2022,7,18,7,51,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35845830,10.1016/j.patter.2022.100523,PMC9278502,Mistic: An open-source multiplexed image t-SNE viewer.,Prabhakaran,Anderson,"Patterns (New York, N.Y.)",Patterns (N Y),2022,7,3,7,100523,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35896836,10.1007/s00330-022-08999-7,,Multi-lesion radiomics of PET/CT for non-invasive survival stratification and histologic tumor risk profiling in patients with lung adenocarcinoma.,Zhao,Li,European radiology,Eur Radiol,2022,10,32,10,7056-7067,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
35911788,10.1158/2767-9764.crc-21-0111,PMC9336209,World Trade Center dust exposure promotes cancer in PTEN-deficient mouse prostates.,Wang,Mulholland,Cancer research communications,Cancer Res Commun,2022,0,2,6,518-532,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
36051873,10.1016/j.csbj.2022.08.026,PMC9403504,Integrated analysis and validation reveal ACAP1 as a novel prognostic biomarker associated with tumor immunity in lung adenocarcinoma.,Wang,Huang,Computational and structural biotechnology journal,Comput Struct Biotechnol J,2022,0,20,,4390-4401,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
36056008,10.1038/s41419-022-05209-6,PMC9440092,Downregulation of Elovl5 promotes breast cancer metastasis through a lipid-droplet accumulation-mediated induction of TGF-β receptors.,Kieu,Rialland,Cell death & disease,Cell Death Dis,2022,9,13,9,758,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
36068116,10.1016/j.clbc.2022.08.002,,Incidence of Brain Metastases in Women Treated With Neoadjuvant Chemotherapy for Breast Cancer: Implications for Screening.,Kozak,Horst,Clinical breast cancer,Clin Breast Cancer,2022,12,22,8,e916-e921,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
36078096,10.3390/cells11172688,PMC9454767,The CDK1-Related lncRNA and CXCL8 Mediated Immune Resistance in Lung Adenocarcinoma.,Xue,Zhu,Cells,Cells,2022,8,11,17,,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
36178196,10.7554/eLife.80083,PMC9578702,Airway basal cells show regionally distinct potential to undergo metaplastic differentiation.,Zhou,Cardoso,eLife,Elife,2022,9,11,,,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
36215038,10.1021/jacs.2c07872,,Photoactivatable Immunostimulatory Nanomedicine for Immunometabolic Cancer Therapy.,Wu,Shi,Journal of the American Chemical Society,J Am Chem Soc,2022,10,144,41,19038-19050,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
36257825,10.1002/advs.202203786,PMC9731719,Integrative Serum Metabolic Fingerprints Based Multi-Modal Platforms for Lung Adenocarcinoma Early Detection and Pulmonary Nodule Classification.,Wang,Lou,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",Adv Sci (Weinh),2022,12,9,34,e2203786,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
3677314,10.1093/carcin/8.12.1913,,"Species, sex and organ differences in induction of a cytochrome P-450 isozyme responsible for carcinogen activation: effects of dietary hepatocarcinogenic tryptophan pyrolysate components in mice and rats.",Degawa,Hashimoto,Carcinogenesis,Carcinogenesis,1987,12,8,12,1913-8,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
3809742,10.1159/000195087,,"Metabolic, desmutagenic and anticarcinogenic effects of N-acetylcysteine.",De Flora,De Flora,Respiration; international review of thoracic diseases,Respiration,1986,0,50 Suppl 1,,43-9,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
6248561,10.1007/BF00405501,PMC12253006,Comparative study of tumorigenicity in mice administered transplacentally or neonatally with metabolites of tryptophan and its related compounds.,Fujii,Watanabe,Journal of cancer research and clinical oncology,J Cancer Res Clin Oncol,1980,0,96,2,163-8,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
7109098,10.1016/s0022-5347(17)52902-x,,Advanced metastatic testicular cancer: the need for reporting results according to initial extent of disease.,Skinner,Skinner,The Journal of urology,J Urol,1982,8,128,2,312-4,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
7226150,10.1016/0304-3835(80)90085-3,,Induction of 8-azaguanine or ouabain resistant somatic mutation of Chinese hamster lung cells by treatment with tryptophan products.,Inui,Kawachi,Cancer letters,Cancer Lett,1980,5,9,3,185-9,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
761167,10.1002/1097-0142(197901)43:1<294::aid-cncr2820430142>3.0.co;2-v,,Malignant melanoma producing serotonin.,Horai,Tateishi,Cancer,Cancer,1979,1,43,1,294-8,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
7686763,10.3109/02841869309083911,,Positron emission tomography (PET) in neuroendocrine gastrointestinal tumors.,Eriksson,Oberg,"Acta oncologica (Stockholm, Sweden)",Acta Oncol,1993,0,32,2,189-96,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
7860142,10.1002/ijc.2910600518,,Mechanisms of MRP over-expression in four human lung-cancer cell lines and analysis of the MRP amplicon.,Eijdems,Baas,International journal of cancer,Int J Cancer,1995,3,60,5,676-84,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
7946410,10.1016/1010-7940(94)90025-6,,Fate of patients with residual tumour at the bronchial resection margin.,Gebitekin,Walker,European journal of cardio-thoracic surgery : official journal of the European Association for Cardio-thoracic Surgery,Eur J Cardiothorac Surg,1994,0,8,7,339-42; discussion 342-4,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
8088785,10.1006/geno.1994.1219,,"Molecular cloning, cDNA analysis, and localization of a monomer of the N-acetylglucosamine-specific receptor of the thyroid, NAGR1, to chromosome 19p13.3-13.2.",Blanck,Miquelis,Genomics,Genomics,1994,5,21,1,18-26,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
